scenario_id,sample_index,option,connectedness,include_controversial,include_extended,include_network,occupants,occupant_age,occupant_job,occupant_health,occupant_criminal,occupant_legal_fault,occupant_risk,occupant_pregnant,occupant_species,occupant_network,pedestrians,pedestrian_age,pedestrian_job,pedestrian_health,pedestrian_criminal,pedestrian_legal_fault,pedestrian_risk,pedestrian_pregnant,pedestrian_species,pedestrian_network,severity,certainty,total_people,life_years_lost,expected_harm
scenario-142,142,option2,Low (Age Only),0,0,0,2,34,professional,chronic,minor,minorViolation,consented,0,petCat,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,98,2,102,99.96
scenario-142,142,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,44,uniqueExpert,healthy,violent,reckless,consented,0,human,primaryCaregiver,3,5,unemployed,chronic,property,dui,normal,0,petDog,primaryCaregiver,minor,82,5,12.8988,10.577
scenario-142,142,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,34,professional,chronic,minor,minorViolation,consented,0,petCat,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,98,2,71.9712,70.5318
scenario-142,142,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,44,uniqueExpert,healthy,violent,reckless,consented,0,human,primaryCaregiver,3,5,unemployed,chronic,property,dui,normal,0,petDog,primaryCaregiver,minor,82,5,4.5493,3.7304
scenario-142,142,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,34,professional,chronic,minor,minorViolation,consented,0,petCat,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,98,2,3.0768,3.0152
scenario-142,142,option1,Maximum (+ Network Effects),1,1,1,2,44,uniqueExpert,healthy,violent,reckless,consented,0,human,primaryCaregiver,3,5,unemployed,chronic,property,dui,normal,0,petDog,primaryCaregiver,minor,82,5,6.8239,5.5956
scenario-142,142,option2,Maximum (+ Network Effects),1,1,1,2,34,professional,chronic,minor,minorViolation,consented,0,petCat,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,98,2,3.0768,3.0152
scenario-143,143,option1,None (Demographic-Blind),0,0,0,3,20,professional,healthy,minor,jaywalking,risky,0,human,soleProvider,1,38,unemployed,healthy,property,fleeing,consented,1,petDog,primaryCaregiver,serious,82,4,121,99.22
scenario-143,143,option2,None (Demographic-Blind),0,0,0,1,28,uniqueExpert,healthy,none,legal,normal,1,human,none,1,78,uniqueExpert,chronic,minor,jaywalking,risky,0,petDog,primaryCaregiver,serious,91,2,32,29.12
scenario-143,143,option1,Low (Age Only),0,0,0,3,20,professional,healthy,minor,jaywalking,risky,0,human,soleProvider,1,38,unemployed,healthy,property,fleeing,consented,1,petDog,primaryCaregiver,serious,82,4,121,99.22
scenario-143,143,option2,Low (Age Only),0,0,0,1,28,uniqueExpert,healthy,none,legal,normal,1,human,none,1,78,uniqueExpert,chronic,minor,jaywalking,risky,0,petDog,primaryCaregiver,serious,91,2,32,29.12
scenario-143,143,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,20,professional,healthy,minor,jaywalking,risky,0,human,soleProvider,1,38,unemployed,healthy,property,fleeing,consented,1,petDog,primaryCaregiver,serious,82,4,134.118,109.9768
scenario-143,143,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,28,uniqueExpert,healthy,none,legal,normal,1,human,none,1,78,uniqueExpert,chronic,minor,jaywalking,risky,0,petDog,primaryCaregiver,serious,91,2,55.0044,50.054
scenario-143,143,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,20,professional,healthy,minor,jaywalking,risky,0,human,soleProvider,1,38,unemployed,healthy,property,fleeing,consented,1,petDog,primaryCaregiver,serious,82,4,73.0238,59.8796
scenario-143,143,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,28,uniqueExpert,healthy,none,legal,normal,1,human,none,1,78,uniqueExpert,chronic,minor,jaywalking,risky,0,petDog,primaryCaregiver,serious,91,2,92.4567,84.1356
scenario-143,143,option1,Maximum (+ Network Effects),1,1,1,3,20,professional,healthy,minor,jaywalking,risky,0,human,soleProvider,1,38,unemployed,healthy,property,fleeing,consented,1,petDog,primaryCaregiver,serious,82,4,102.3122,83.896
scenario-143,143,option2,Maximum (+ Network Effects),1,1,1,1,28,uniqueExpert,healthy,none,legal,normal,1,human,none,1,78,uniqueExpert,chronic,minor,jaywalking,risky,0,petDog,primaryCaregiver,serious,91,2,92.515,84.1887
scenario-144,144,option1,None (Demographic-Blind),0,0,0,4,33,skilled,chronic,activeCrime,dui,risky,1,human,parent,5,51,primaryResearcher,chronic,none,reckless,risky,0,petDog,soleProvider,minor,88,9,18.9,16.632
scenario-144,144,option2,None (Demographic-Blind),0,0,0,4,71,lifesaving,chronic,minor,reckless,innocent,0,petCat,parent,1,65,primaryResearcher,terminal,violent,fleeing,normal,0,human,primaryCaregiver,fatal,82,5,76,62.32
scenario-144,144,option1,Low (Age Only),0,0,0,4,33,skilled,chronic,activeCrime,dui,risky,1,human,parent,5,51,primaryResearcher,chronic,none,reckless,risky,0,petDog,soleProvider,minor,88,9,18.9,16.632
scenario-144,144,option2,Low (Age Only),0,0,0,4,71,lifesaving,chronic,minor,reckless,innocent,0,petCat,parent,1,65,primaryResearcher,terminal,violent,fleeing,normal,0,human,primaryCaregiver,fatal,82,5,76,62.32
scenario-144,144,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,33,skilled,chronic,activeCrime,dui,risky,1,human,parent,5,51,primaryResearcher,chronic,none,reckless,risky,0,petDog,soleProvider,minor,88,9,10.9056,9.5969
scenario-144,144,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,71,lifesaving,chronic,minor,reckless,innocent,0,petCat,parent,1,65,primaryResearcher,terminal,violent,fleeing,normal,0,human,primaryCaregiver,fatal,82,5,58.416,47.9011
scenario-144,144,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,33,skilled,chronic,activeCrime,dui,risky,1,human,parent,5,51,primaryResearcher,chronic,none,reckless,risky,0,petDog,soleProvider,minor,88,9,2.2756,2.0025
scenario-144,144,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,71,lifesaving,chronic,minor,reckless,innocent,0,petCat,parent,1,65,primaryResearcher,terminal,violent,fleeing,normal,0,human,primaryCaregiver,fatal,82,5,6.2407,5.1174
scenario-144,144,option1,Maximum (+ Network Effects),1,1,1,4,33,skilled,chronic,activeCrime,dui,risky,1,human,parent,5,51,primaryResearcher,chronic,none,reckless,risky,0,petDog,soleProvider,minor,88,9,2.9783,2.6209
scenario-144,144,option2,Maximum (+ Network Effects),1,1,1,4,71,lifesaving,chronic,minor,reckless,innocent,0,petCat,parent,1,65,primaryResearcher,terminal,violent,fleeing,normal,0,human,primaryCaregiver,fatal,82,5,9.0153,7.3926
scenario-145,145,option1,None (Demographic-Blind),0,0,0,2,22,unemployed,healthy,minor,reckless,consented,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,90,2,126,113.4
scenario-145,145,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,55,lifesaving,chronic,violent,dui,extreme,0,human,soleParent,serious,97,5,75,72.75
scenario-145,145,option1,Low (Age Only),0,0,0,2,22,unemployed,healthy,minor,reckless,consented,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,90,2,126,113.4
scenario-145,145,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,55,lifesaving,chronic,violent,dui,extreme,0,human,soleParent,serious,97,5,75,72.75
scenario-145,145,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,22,unemployed,healthy,minor,reckless,consented,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,90,2,111.132,100.0188
scenario-145,145,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,55,lifesaving,chronic,violent,dui,extreme,0,human,soleParent,serious,97,5,63.45,61.5465
scenario-145,145,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,22,unemployed,healthy,minor,reckless,consented,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,90,2,3.5007,3.1506
scenario-145,145,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,5,55,lifesaving,chronic,violent,dui,extreme,0,human,soleParent,serious,97,5,19.035,18.4639
scenario-145,145,option1,Maximum (+ Network Effects),1,1,1,2,22,unemployed,healthy,minor,reckless,consented,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,90,2,4.9009,4.4108
scenario-145,145,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,5,55,lifesaving,chronic,violent,dui,extreme,0,human,soleParent,serious,97,5,30.456,29.5423
scenario-146,146,option1,None (Demographic-Blind),0,0,0,2,28,primaryResearcher,chronic,homicide,legal,innocent,0,livestock,partner,2,26,caregiver,terminal,minor,legal,extreme,0,livestock,soleProvider,fatal,78,4,232,180.96
scenario-146,146,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,7,primaryResearcher,healthy,violent,reckless,risky,0,petDog,none,moderate,95,2,31.2,29.64
scenario-146,146,option1,Low (Age Only),0,0,0,2,28,primaryResearcher,chronic,homicide,legal,innocent,0,livestock,partner,2,26,caregiver,terminal,minor,legal,extreme,0,livestock,soleProvider,fatal,78,4,232,180.96
scenario-146,146,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,7,primaryResearcher,healthy,violent,reckless,risky,0,petDog,none,moderate,95,2,31.2,29.64
scenario-146,146,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,28,primaryResearcher,chronic,homicide,legal,innocent,0,livestock,partner,2,26,caregiver,terminal,minor,legal,extreme,0,livestock,soleProvider,fatal,78,4,155.82,121.5396
scenario-146,146,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,7,primaryResearcher,healthy,violent,reckless,risky,0,petDog,none,moderate,95,2,46.9248,44.5786
scenario-146,146,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,28,primaryResearcher,chronic,homicide,legal,innocent,0,livestock,partner,2,26,caregiver,terminal,minor,legal,extreme,0,livestock,soleProvider,fatal,78,4,2.6307,2.052
scenario-146,146,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,7,primaryResearcher,healthy,violent,reckless,risky,0,petDog,none,moderate,95,2,1.1497,1.0922
scenario-146,146,option1,Maximum (+ Network Effects),1,1,1,2,28,primaryResearcher,chronic,homicide,legal,innocent,0,livestock,partner,2,26,caregiver,terminal,minor,legal,extreme,0,livestock,soleProvider,fatal,78,4,3.0395,2.3708
scenario-146,146,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,7,primaryResearcher,healthy,violent,reckless,risky,0,petDog,none,moderate,95,2,1.1497,1.0922
scenario-147,147,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,1,21,primaryResearcher,terminal,activeCrime,reckless,innocent,1,livestock,none,fatal,74,1,64,47.36
scenario-147,147,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,14,lifesaving,chronic,activeCrime,fleeing,risky,0,petDog,soleParent,moderate,89,4,56.8,50.552
scenario-147,147,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,1,21,primaryResearcher,terminal,activeCrime,reckless,innocent,1,livestock,none,fatal,74,1,64,47.36
scenario-147,147,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,14,lifesaving,chronic,activeCrime,fleeing,risky,0,petDog,soleParent,moderate,89,4,56.8,50.552
scenario-147,147,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,1,21,primaryResearcher,terminal,activeCrime,reckless,innocent,1,livestock,none,fatal,74,1,12.288,9.0931
scenario-147,147,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,14,lifesaving,chronic,activeCrime,fleeing,risky,0,petDog,soleParent,moderate,89,4,20.448,18.1987
scenario-147,147,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,1,21,primaryResearcher,terminal,activeCrime,reckless,innocent,1,livestock,none,fatal,74,1,0.3097,0.2291
scenario-147,147,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,4,14,lifesaving,chronic,activeCrime,fleeing,risky,0,petDog,soleParent,moderate,89,4,0.3578,0.3185
scenario-147,147,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,1,21,primaryResearcher,terminal,activeCrime,reckless,innocent,1,livestock,none,fatal,74,1,0.3097,0.2291
scenario-147,147,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,4,14,lifesaving,chronic,activeCrime,fleeing,risky,0,petDog,soleParent,moderate,89,4,0.5725,0.5096
scenario-148,148,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,96,0,0,0
scenario-148,148,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,50,caregiver,chronic,property,fleeing,innocent,0,livestock,primaryCaregiver,fatal,100,2,70,70
scenario-148,148,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,96,0,0,0
scenario-148,148,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,50,caregiver,chronic,property,fleeing,innocent,0,livestock,primaryCaregiver,fatal,100,2,70,70
scenario-148,148,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,96,0,0,0
scenario-148,148,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,50,caregiver,chronic,property,fleeing,innocent,0,livestock,primaryCaregiver,fatal,100,2,54.096,54.096
scenario-148,148,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,96,0,0,0
scenario-148,148,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,50,caregiver,chronic,property,fleeing,innocent,0,livestock,primaryCaregiver,fatal,100,2,0.541,0.541
scenario-148,148,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,fatal,96,0,0,0
scenario-148,148,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,50,caregiver,chronic,property,fleeing,innocent,0,livestock,primaryCaregiver,fatal,100,2,0.8114,0.8114
scenario-149,149,option1,None (Demographic-Blind),0,0,0,3,40,caregiver,chronic,activeCrime,fleeing,normal,1,human,partner,2,18,professional,chronic,homicide,minorViolation,normal,0,petCat,parent,serious,80,5,134.5,107.6
scenario-149,149,option2,None (Demographic-Blind),0,0,0,1,23,unemployed,healthy,none,jaywalking,extreme,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,critical,83,1,49.6,41.168
scenario-149,149,option1,Low (Age Only),0,0,0,3,40,caregiver,chronic,activeCrime,fleeing,normal,1,human,partner,2,18,professional,chronic,homicide,minorViolation,normal,0,petCat,parent,serious,80,5,134.5,107.6
scenario-149,149,option2,Low (Age Only),0,0,0,1,23,unemployed,healthy,none,jaywalking,extreme,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,critical,83,1,49.6,41.168
scenario-149,149,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,40,caregiver,chronic,activeCrime,fleeing,normal,1,human,partner,2,18,professional,chronic,homicide,minorViolation,normal,0,petCat,parent,serious,80,5,69.9552,55.9642
scenario-149,149,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,23,unemployed,healthy,none,jaywalking,extreme,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,critical,83,1,44.64,37.0512
scenario-149,149,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,40,caregiver,chronic,activeCrime,fleeing,normal,1,human,partner,2,18,professional,chronic,homicide,minorViolation,normal,0,petCat,parent,serious,80,5,22.6576,18.1261
scenario-149,149,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,23,unemployed,healthy,none,jaywalking,extreme,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,critical,83,1,0.4018,0.3335
scenario-149,149,option1,Maximum (+ Network Effects),1,1,1,3,40,caregiver,chronic,activeCrime,fleeing,normal,1,human,partner,2,18,professional,chronic,homicide,minorViolation,normal,0,petCat,parent,serious,80,5,25.3724,20.298
scenario-149,149,option2,Maximum (+ Network Effects),1,1,1,1,23,unemployed,healthy,none,jaywalking,extreme,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,critical,83,1,0.6428,0.5335
scenario-150,150,option1,None (Demographic-Blind),0,0,0,2,54,skilled,terminal,none,reckless,normal,0,human,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,2,31,27.59
scenario-150,150,option2,None (Demographic-Blind),0,0,0,3,69,unemployed,healthy,homicide,reckless,consented,0,human,primaryCaregiver,4,54,lifesaving,chronic,violent,fleeing,consented,0,petCat,none,critical,87,7,137.6,119.712
scenario-150,150,option1,Low (Age Only),0,0,0,2,54,skilled,terminal,none,reckless,normal,0,human,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,2,31,27.59
scenario-150,150,option2,Low (Age Only),0,0,0,3,69,unemployed,healthy,homicide,reckless,consented,0,human,primaryCaregiver,4,54,lifesaving,chronic,violent,fleeing,consented,0,petCat,none,critical,87,7,137.6,119.712
scenario-150,150,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,54,skilled,terminal,none,reckless,normal,0,human,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,2,10.23,9.1047
scenario-150,150,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,69,unemployed,healthy,homicide,reckless,consented,0,human,primaryCaregiver,4,54,lifesaving,chronic,violent,fleeing,consented,0,petCat,none,critical,87,7,117.792,102.479
scenario-150,150,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,54,skilled,terminal,none,reckless,normal,0,human,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,2,7.161,6.3733
scenario-150,150,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,69,unemployed,healthy,homicide,reckless,consented,0,human,primaryCaregiver,4,54,lifesaving,chronic,violent,fleeing,consented,0,petCat,none,critical,87,7,23.2256,20.2063
scenario-150,150,option1,Maximum (+ Network Effects),1,1,1,2,54,skilled,terminal,none,reckless,normal,0,human,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,2,7.8771,7.0106
scenario-150,150,option2,Maximum (+ Network Effects),1,1,1,3,69,unemployed,healthy,homicide,reckless,consented,0,human,primaryCaregiver,4,54,lifesaving,chronic,violent,fleeing,consented,0,petCat,none,critical,87,7,33.8943,29.488
